,mileage,make,model,fuel,gear,price,hp,year
29126,9837,69,219,2,1,27089,122.0,2019
29127,9900,48,146,2,2,27480,150.0,2019
29128,18209,8,19,1,2,27490,136.0,2019
29129,57584,8,35,1,2,27850,184.0,2019
29130,8089,69,219,2,2,27859,150.0,2019
29131,30000,48,146,2,2,27890,150.0,2019
29132,17885,28,517,2,2,27890,150.0,2019
29133,23457,8,5,2,2,28450,190.0,2019
29134,47485,8,35,2,2,28450,190.0,2019
29135,16000,48,146,1,2,28480,163.0,2019
29136,38400,70,758,2,2,28490,190.0,2019
29137,20000,69,130,2,2,33480,190.0,2020
29138,16150,69,723,2,2,33840,150.0,2020
29139,14480,69,723,2,2,33870,150.0,2020
29140,13790,69,723,2,2,33930,150.0,2020
29141,12600,8,35,1,2,34390,184.0,2020
29142,23171,28,732,2,1,34990,131.0,2020
29143,11948,28,732,2,2,35490,131.0,2020
29144,10850,7,579,1,1,35880,150.0,2020
29145,7000,69,425,4,2,35980,204.0,2020
29146,7000,69,219,2,2,36440,150.0,2020
29147,12,7,104,2,2,36711,190.0,2020
29148,12000,69,707,2,2,36750,150.0,2020
29149,9,69,556,2,2,36790,200.0,2020
29150,12,7,104,1,2,37128,204.0,2020
29151,4000,18,473,3,2,37440,245.0,2020
29152,14000,7,103,2,2,37450,150.0,2020
29153,2350,69,394,3,2,37850,150.0,2020
29154,4900,28,732,2,2,37980,185.0,2020
29155,24200,48,298,2,2,37990,194.0,2020
29156,22440,7,106,1,2,38740,190.0,2020
29157,50,28,461,1,1,24290,150.0,2021
29158,3100,69,561,1,2,24400,116.0,2021
29159,2100,69,695,1,1,24900,95.0,2021
29160,1649,46,26,3,1,24980,150.0,2021
29161,1000,69,695,1,2,26950,110.0,2021
29162,10,30,744,3,2,26990,150.0,2021
29163,264,30,826,1,1,26990,159.0,2021
29164,1000,69,394,1,1,27250,131.0,2021
29165,16,30,744,1,1,27990,150.0,2021
29166,1446,46,495,1,1,28480,132.0,2021
29167,12,69,219,1,2,28900,114.0,2021
29168,116,69,219,1,2,28900,114.0,2021
29169,10,52,471,4,2,28989,218.0,2021
29170,6001,46,217,1,2,29480,194.0,2021
29171,2100,69,394,1,2,29900,110.0,2021
29172,2100,69,394,1,1,30900,150.0,2021
29173,10,30,744,1,2,30990,150.0,2021
29174,2100,69,394,2,2,32800,150.0,2021
29175,3000,48,95,1,2,32890,136.0,2021
29176,5300,48,145,2,2,32890,116.0,2021
29177,142000,60,241,1,1,3200,75.0,2011
29178,53998,16,178,1,1,3245,68.0,2011
29179,180000,66,694,1,1,3299,94.0,2011
29180,129930,27,577,1,1,3300,77.0,2011
29181,148200,63,332,1,1,3300,60.0,2011
29182,228000,48,95,2,1,3399,109.0,2011
29183,115000,27,577,1,1,3399,105.0,2011
29184,135000,53,274,1,1,3400,87.0,2011
29185,125000,72,822,1,3,3400,61.0,2011
29186,222500,28,337,2,1,3450,109.0,2011
29187,92000,69,340,1,1,3450,60.0,2011
29188,124690,53,274,1,1,3450,87.0,2011
29189,125000,60,745,1,1,3450,75.0,2011
29190,148467,60,673,5,2,3490,140.0,2011
29191,49099,66,686,1,1,3490,65.0,2011
29192,131900,53,274,1,1,3490,69.0,2011
29193,91000,68,143,1,1,3499,68.0,2011
29194,180000,53,507,1,1,3499,120.0,2011
29195,131000,53,274,1,1,3499,69.0,2011
29196,209000,21,670,2,1,3499,88.0,2011
29197,70641,55,0,1,1,4000,68.0,2012
29198,500000,69,728,2,2,4000,140.0,2012
29199,119000,63,332,1,1,4050,60.0,2012
29200,168800,16,184,2,1,4100,114.0,2012
29201,151480,28,333,1,1,4100,82.0,2012
29202,100000,60,241,1,1,4100,75.0,2012
29203,130000,72,822,1,2,4100,71.0,2012
29204,203015,36,230,2,1,4100,116.0,2012
29205,295400,70,757,2,1,4100,114.0,2012
29206,143650,55,32,1,1,4150,120.0,2012
29207,157700,3,620,2,1,4190,95.0,2012
29208,80000,36,559,1,1,4199,69.0,2012
29209,79515,68,830,1,1,4200,68.0,2012
29210,172630,69,561,1,1,4200,60.0,2012
29211,130000,30,824,1,1,4250,86.0,2012
29212,63800,55,0,1,1,4288,68.0,2012
29213,241107,69,275,2,1,4300,136.0,2012
29214,66400,60,745,1,1,4350,75.0,2012
29215,238000,28,337,2,1,4350,116.0,2012
29216,125250,53,274,1,1,4290,69.0,2013
29217,147500,28,333,2,1,4299,95.0,2013
29218,122000,53,274,1,1,4299,69.0,2013
29219,155000,69,833,1,1,4300,75.0,2013
29220,82000,72,822,1,2,4350,61.0,2013
29221,65600,30,823,1,1,4390,69.0,2013
29222,106322,30,824,1,1,4399,86.0,2013
29223,78500,66,123,1,1,4450,68.0,2013
29224,177500,62,428,2,1,4450,90.0,2013
29225,68393,60,745,1,1,4450,75.0,2013
29226,131000,53,274,1,1,4490,87.0,2013
29227,54000,52,508,1,1,4490,80.0,2013
29228,43000,60,745,1,1,4490,75.0,2013
29229,100000,27,334,2,1,4490,75.0,2013
29230,93384,68,143,1,1,4499,68.0,2013
29231,79418,30,823,1,1,4499,69.0,2013
29232,102000,30,824,1,1,4499,86.0,2013
29233,112000,36,559,1,1,4499,86.0,2013
29234,237000,69,728,2,2,4499,105.0,2013
29235,84000,60,812,4,2,4500,58.0,2013
29236,50550,62,509,1,1,4890,60.0,2014
29237,106700,69,833,1,1,4900,60.0,2014
29238,119000,63,238,6,1,4900,68.0,2014
29239,97691,30,823,1,1,4944,67.0,2014
29240,45000,63,238,1,1,4949,60.0,2014
29241,69000,63,238,1,1,4950,60.0,2014
29242,116840,21,477,1,1,4950,116.0,2014
29243,122200,63,332,2,1,4950,75.0,2014
29244,90728,68,143,1,1,4980,68.0,2014
29245,101000,60,673,1,1,4990,132.0,2014
29246,67000,63,238,1,1,4990,60.0,2014
29247,132700,63,624,1,1,4990,86.0,2014
29248,79000,30,824,1,1,4999,86.0,2014
29249,150000,28,337,1,1,4999,101.0,2014
29250,56350,60,745,1,1,4999,75.0,2014
29251,106700,69,833,1,1,5000,60.0,2014
29252,83000,30,824,1,1,5000,86.0,2014
29253,70000,63,238,1,1,5000,68.0,2014
29254,134000,69,833,6,1,5000,68.0,2014
29255,99900,48,639,1,2,59600,530.0,2015
29256,71988,48,345,2,2,67500,245.0,2015
29257,350,48,664,1,2,465000,591.0,2015
29258,182000,30,823,1,1,3450,69.0,2015
29259,182000,30,823,5,1,3450,69.0,2015
29260,175000,30,823,5,1,3451,69.0,2015
29261,175000,30,823,1,1,3451,69.0,2015
29262,240048,27,575,2,1,3900,75.0,2015
29263,349000,21,292,2,1,3990,90.0,2015
29264,22000,21,670,1,1,4500,75.0,2015
29265,83600,27,577,1,1,4500,69.0,2015
29266,120000,60,745,1,1,4500,71.0,2015
29268,91000,28,446,1,1,4750,69.0,2015
29269,87815,16,178,1,1,4790,69.0,2015
29270,85625,16,178,1,1,4790,69.0,2015
29271,108322,27,575,1,1,4895,77.0,2015
29272,59000,55,1,1,1,4900,69.0,2015
29273,199000,16,180,2,1,4900,99.0,2015
29274,103000,28,333,1,1,4950,60.0,2015
29275,55100,46,26,2,1,13760,150.0,2016
29276,61332,62,473,1,2,13980,150.0,2016
29277,89002,68,765,1,1,14390,147.0,2016
29278,101304,36,570,1,1,14990,204.0,2016
29279,77000,7,101,1,2,14999,150.0,2016
29280,26709,68,175,1,1,15860,116.0,2016
29281,149500,69,723,2,2,16990,184.0,2016
29282,65903,46,75,2,1,16990,175.0,2016
29283,124000,7,579,2,1,17490,150.0,2016
29284,118000,7,579,2,1,17490,150.0,2016
29285,119560,7,104,2,1,17990,190.0,2016
29286,83200,28,386,2,2,18950,150.0,2016
29287,69500,69,394,2,2,19990,184.0,2016
29288,61200,34,798,2,1,20000,163.0,2016
29289,99990,31,394,1,2,20470,390.0,2016
29290,48313,68,595,3,2,20800,155.0,2016
29291,84125,65,338,1,2,20840,150.0,2016
29292,61000,7,103,1,1,20990,116.0,2016
29293,42117,36,687,2,2,20990,185.0,2016
29294,46100,68,595,3,2,22954,197.0,2016
29295,37731,7,579,1,1,21670,150.0,2017
29296,30880,28,386,2,1,21780,150.0,2017
29297,98621,7,107,1,2,21880,190.0,2017
29298,98527,7,107,2,2,21930,190.0,2017
29299,140000,8,21,2,2,21980,224.0,2017
29300,37357,60,457,2,1,21990,177.0,2017
29301,54580,62,133,1,2,22480,150.0,2017
29302,38000,36,545,1,2,22490,245.0,2017
29303,34002,28,461,2,2,22660,150.0,2017
29304,49689,34,798,2,2,22750,179.0,2017
29305,76444,7,579,2,2,22840,150.0,2017
29306,138900,48,688,2,1,22890,163.0,2017
29307,96050,7,104,2,2,22990,190.0,2017
29308,99851,69,728,2,2,22990,150.0,2017
29309,17188,69,723,1,1,23330,150.0,2017
29310,95000,48,167,2,2,23444,170.0,2017
29311,11491,53,432,1,2,23950,165.0,2017
29312,74050,7,104,2,2,23990,190.0,2017
29313,55643,28,461,2,2,23990,179.0,2017
29314,91315,70,793,2,2,24480,190.0,2017
29315,70129,69,678,2,1,23990,150.0,2018
29316,22445,69,723,1,1,23990,150.0,2018
29317,50332,28,461,1,2,23990,242.0,2018
29318,21252,28,461,2,2,24330,179.0,2018
29319,44575,46,217,2,2,24345,175.0,2018
29320,77000,48,166,2,2,24444,136.0,2018
29321,79660,62,119,2,2,24590,184.0,2018
29322,45345,28,461,2,2,24685,179.0,2018
29323,31779,34,798,2,2,24850,179.0,2018
29324,53938,7,103,2,2,24940,150.0,2018
29325,25862,69,709,2,1,24980,150.0,2018
29326,42360,28,317,2,1,24985,179.0,2018
29327,26888,62,133,1,2,24990,150.0,2018
29328,57940,69,723,1,1,24990,150.0,2018
29329,19837,30,744,1,2,24990,177.0,2018
29330,28174,30,744,2,2,24990,141.0,2018
29331,25804,28,461,1,2,25390,175.0,2018
29332,99850,7,107,2,2,25490,190.0,2018
29333,60189,60,320,1,2,25490,224.0,2018
29334,23050,28,461,1,2,25585,242.0,2018
29335,19695,28,517,1,1,20990,165.0,2019
29336,51447,60,411,2,1,21100,150.0,2019
29337,30681,60,411,2,2,21200,120.0,2019
29338,10300,68,175,3,2,21291,98.0,2019
29339,29900,7,103,2,2,21350,150.0,2019
29340,25526,62,133,2,2,21440,116.0,2019
29341,97311,69,723,2,1,21480,150.0,2019
29342,42762,60,734,2,1,21490,121.0,2019
29343,24900,7,103,2,2,21750,150.0,2019
29344,10,1,72,1,1,21975,179.0,2019
29345,10,1,72,1,1,21975,179.0,2019
29346,41959,60,734,2,1,21990,121.0,2019
29347,5126,28,730,1,1,21990,101.0,2019
29348,39851,69,728,1,2,22449,150.0,2019
29349,45080,28,517,3,2,22490,188.0,2019
29350,16000,28,337,1,2,22490,182.0,2019
29351,19502,48,94,1,1,22490,109.0,2019
29352,35422,69,728,1,2,22749,150.0,2019
29353,35422,69,728,1,2,22749,150.0,2019
29354,1693,70,755,2,2,22850,120.0,2019
29355,6316,53,132,1,1,18450,131.0,2020
29356,5,27,724,1,1,18480,120.0,2020
29357,29,28,333,1,2,18490,125.0,2020
29358,10952,28,316,1,1,18490,125.0,2020
29359,2159,28,333,1,2,18589,101.0,2020
29360,23277,60,447,1,1,18590,140.0,2020
29361,11200,53,132,1,1,18590,131.0,2020
29362,1505,69,399,1,1,18749,116.0,2020
29363,7890,66,770,3,1,18799,129.0,2020
29364,7890,66,770,3,1,18799,129.0,2020
29365,11551,69,219,1,1,18900,102.0,2020
29366,1200,30,826,1,1,18950,110.0,2020
29367,4800,28,316,1,1,18950,125.0,2020
29368,7500,28,316,1,1,18950,140.0,2020
29369,11700,28,337,1,1,18950,125.0,2020
29370,9828,53,132,1,1,18950,145.0,2020
29371,5,53,274,1,2,18970,131.0,2020
29372,5,27,58,2,1,18970,114.0,2020
29373,5,27,58,2,1,18970,114.0,2020
29374,5,27,58,2,1,18970,114.0,2020
29375,292000,30,826,2,1,3390,90.0,2011
29376,216000,53,507,2,1,3399,110.0,2011
29377,135000,53,274,1,1,3400,87.0,2011
29378,135628,55,15,1,1,3400,156.0,2011
29379,121000,28,343,1,1,3400,80.0,2011
29380,222500,28,337,2,1,3450,109.0,2011
29381,61000,14,685,1,1,3450,68.0,2011
29382,125000,60,745,1,1,3450,75.0,2011
29383,128000,53,274,1,1,3450,69.0,2011
29384,96239,28,446,1,1,3479,69.0,2011
29385,75535,30,824,1,1,3490,77.0,2011
29386,131000,53,274,1,1,3499,69.0,2011
29387,100000,63,332,1,1,3499,60.0,2011
29388,121000,21,670,1,1,3500,84.0,2011
29389,58000,60,745,1,1,3500,75.0,2011
29390,103200,55,15,1,1,3500,95.0,2011
29391,89000,21,670,1,1,3500,75.0,2011
29392,183000,30,826,2,1,3550,90.0,2011
29393,130000,16,178,1,1,3599,68.0,2011
29394,139500,28,333,1,1,3600,82.0,2011
29395,97000,60,745,1,1,3600,75.0,2012
29396,111260,55,14,1,1,3680,60.0,2012
29398,102000,72,822,1,1,3700,61.0,2012
29399,79000,60,745,1,1,3700,75.0,2012
29400,60798,28,446,1,1,3750,69.0,2012
29401,95200,27,575,1,1,3799,69.0,2012
29402,103414,69,833,1,1,3800,60.0,2012
29403,114000,36,559,1,1,3800,69.0,2012
29404,104000,62,428,1,1,3800,69.0,2012
29405,94000,30,823,1,1,3850,69.0,2012
29406,142502,63,332,2,1,3888,75.0,2012
29407,140000,52,508,1,1,3950,98.0,2012
29408,72000,55,14,1,1,3950,73.0,2012
29409,173650,28,333,2,1,3950,95.0,2012
29410,92000,14,685,1,1,3950,82.0,2012
29411,79000,50,243,1,1,3950,75.0,2012
29412,133249,28,446,1,1,3950,69.0,2012
29413,110576,53,274,1,1,3987,69.0,2012
29414,112000,36,559,1,1,3990,69.0,2012
29415,36000,16,178,1,1,4200,68.0,2013
29416,74100,30,823,1,1,4290,69.0,2013
29417,160000,53,813,2,1,4290,125.0,2013
29418,114253,53,274,1,1,4290,69.0,2013
29419,50800,14,685,1,1,4300,68.0,2013
29420,90469,63,238,1,1,4300,60.0,2013
29421,106322,30,824,1,1,4399,86.0,2013
29422,127000,69,833,1,1,4400,60.0,2013
29423,64200,60,812,4,2,4400,88.0,2013
29424,63500,60,745,1,1,4444,75.0,2013
29425,52000,60,745,1,1,4450,75.0,2013
29426,97742,63,238,1,1,4450,60.0,2013
29427,84400,62,509,1,1,4450,60.0,2013
29428,179000,28,517,2,2,4450,140.0,2013
29429,78944,60,745,1,1,4490,75.0,2013
29430,78270,14,685,1,1,4490,68.0,2013
29431,100000,27,334,2,1,4490,75.0,2013
29432,86000,50,243,1,1,4490,75.0,2013
29433,107600,36,559,1,1,4499,69.0,2013
29434,102000,30,824,1,1,4499,86.0,2013
29435,77200,53,274,1,1,4650,69.0,2014
29436,125100,72,822,1,2,4660,71.0,2014
29437,238000,28,337,2,1,4700,116.0,2014
29438,63000,60,745,1,1,4750,75.0,2014
29439,104473,63,332,1,1,4800,60.0,2014
29440,126000,53,432,2,1,4850,140.0,2014
29441,76000,53,274,1,1,4888,69.0,2014
29442,150900,63,332,1,1,4899,60.0,2014
29443,131795,53,274,1,1,4900,87.0,2014
29444,53000,36,559,1,1,4900,69.0,2014
29445,60000,14,685,1,1,4900,68.0,2014
29446,97691,30,823,1,1,4944,67.0,2014
29447,90000,27,551,1,1,4950,69.0,2014
29448,116840,21,477,1,1,4950,116.0,2014
29449,138000,55,16,2,1,4950,68.0,2014
29450,25000,14,685,1,1,4990,68.0,2014
29451,146444,21,670,1,1,4990,90.0,2014
29452,48480,14,685,1,1,4990,68.0,2014
29453,116000,63,332,1,1,4990,60.0,2014
29454,182000,30,823,1,1,3450,69.0,2015
29455,182000,30,823,5,1,3450,69.0,2015
29456,175000,30,823,5,1,3451,69.0,2015
29457,175000,30,823,1,1,3451,69.0,2015
29458,115000,16,178,1,1,3990,69.0,2015
29459,349000,21,292,2,1,3990,90.0,2015
29460,108600,62,509,1,1,4490,60.0,2015
29461,83600,27,577,1,1,4500,69.0,2015
29462,100000,30,823,1,1,4799,67.0,2015
29463,118000,52,508,1,1,4799,80.0,2015
29464,100000,69,833,1,1,4799,60.0,2015
29465,147000,30,823,1,1,4800,67.0,2015
29466,61000,50,683,1,1,4800,71.0,2015
29467,108900,63,238,1,1,4890,75.0,2015
29468,93395,63,238,1,1,4890,60.0,2015
29469,108322,27,575,1,1,4895,77.0,2015
29470,80272,27,575,1,1,4900,69.0,2015
29471,264000,60,241,2,1,4950,90.0,2015
29472,111000,62,509,1,1,4999,60.0,2015
29473,84000,50,683,1,1,4999,71.0,2015
29474,55000,68,134,8,1,11760,116.0,2016
29475,46675,69,394,1,1,12190,110.0,2016
29476,46543,43,538,1,1,12195,102.0,2016
29477,51724,69,562,1,2,12855,90.0,2016
29478,51000,36,682,1,1,12860,132.0,2016
29479,90000,46,26,1,1,12990,165.0,2016
29480,77390,43,252,2,1,12995,116.0,2016
29481,90100,50,112,1,1,13450,117.0,2016
29482,66420,62,428,1,1,13722,192.0,2016
29483,47239,69,553,1,1,13855,125.0,2016
29484,61534,68,134,3,2,13860,136.0,2016
29485,168200,63,536,2,1,13950,184.0,2016
29486,32239,69,399,1,2,13950,110.0,2016
29487,68375,65,805,2,1,13990,147.0,2016
29488,200,62,473,1,1,13990,110.0,2016
29489,25000,62,473,1,1,13990,125.0,2016
29490,17783,53,813,1,1,13995,140.0,2016
29491,47000,46,215,2,1,14200,105.0,2016
29492,112278,69,394,2,1,14300,150.0,2016
29493,85068,53,815,2,2,14488,131.0,2016
29494,53554,7,581,2,2,30220,190.0,2017
29495,73800,48,299,1,2,30777,211.0,2017
29496,16500,48,298,2,2,30888,194.0,2017
29497,67500,48,298,2,2,30888,194.0,2017
29498,27000,28,461,2,2,31690,179.0,2017
29499,43571,48,167,2,2,31950,170.0,2017
29500,50000,48,362,2,2,32666,204.0,2017
29501,94277,69,727,2,2,32790,262.0,2017
29502,29973,7,104,1,2,33650,252.0,2017
29503,20376,69,723,1,2,33815,220.0,2017
29504,79371,70,795,2,2,37970,235.0,2017
29505,74296,8,68,1,2,37990,340.0,2017
29506,54545,48,172,1,2,38590,367.0,2017
29507,9990,28,608,2,2,39270,200.0,2017
29508,41737,7,665,2,2,39950,340.0,2017
29509,42958,7,584,2,2,40990,218.0,2017
29510,53272,7,107,2,2,41590,326.0,2017
29511,53600,7,647,1,2,47890,354.0,2017
29512,109500,48,368,2,2,53590,258.0,2017
29513,18500,48,303,1,2,54888,401.0,2017
29514,53966,70,793,2,2,31770,190.0,2018
29515,74749,69,723,1,2,31858,220.0,2018
29516,74370,69,723,2,2,31990,239.0,2018
29517,14629,7,579,1,2,32450,179.0,2018
29518,23573,69,723,2,2,32490,190.0,2018
29519,31560,69,130,2,2,32592,190.0,2018
29520,80695,69,723,1,2,32802,220.0,2018
29521,40365,70,795,2,2,33660,235.0,2018
29522,39635,70,793,2,2,33880,190.0,2018
29523,60203,70,761,2,2,33960,235.0,2018
29524,48401,69,678,2,2,33980,184.0,2018
29525,48404,70,793,2,2,33990,235.0,2018
29526,38403,70,792,2,2,34480,190.0,2018
29527,87233,70,793,2,2,34790,235.0,2018
29528,90671,70,795,2,2,34880,235.0,2018
29529,37427,70,758,1,2,34920,310.0,2018
29530,74731,70,793,2,2,34930,235.0,2018
29531,48350,70,793,2,2,34940,190.0,2018
29532,67222,70,762,2,2,35770,190.0,2018
29533,69376,70,795,2,2,35880,235.0,2018
29534,26161,70,758,1,2,33950,310.0,2019
29535,52673,7,107,2,2,33960,204.0,2019
29536,14973,28,386,2,2,33990,190.0,2019
29537,2473,70,649,1,2,34390,190.0,2019
29538,36691,69,706,2,2,34500,150.0,2019
29539,25178,69,723,2,2,34980,190.0,2019
29540,13370,69,723,2,2,35435,239.0,2019
29541,24027,7,107,2,2,35440,204.0,2019
29542,15522,69,394,1,2,35870,300.0,2019
29543,27289,69,706,2,2,35900,150.0,2019
29544,13390,70,793,2,2,35990,190.0,2019
29545,1850,30,671,2,2,35990,200.0,2019
29546,11302,70,793,2,2,36440,190.0,2019
29547,9950,8,35,1,2,36685,184.0,2019
29548,42608,70,761,1,2,36790,250.0,2019
29549,7750,69,678,2,2,36850,177.0,2019
29550,20710,8,10,1,2,36880,340.0,2019
29551,22110,70,793,1,2,36980,190.0,2019
29552,12845,7,107,2,2,37390,163.0,2019
29553,18880,69,556,1,2,37590,272.0,2019
29554,13778,48,197,1,1,27790,136.0,2020
29555,11029,69,394,1,1,27852,150.0,2020
29556,19794,69,723,1,1,27890,150.0,2020
29557,6748,69,696,1,2,27891,150.0,2020
29558,15560,62,473,1,2,27950,150.0,2020
29559,9439,7,101,1,2,27960,150.0,2020
29560,15856,28,337,1,1,28190,280.0,2020
29561,10,35,245,1,2,28249,170.0,2020
29562,9999,69,695,1,2,28328,150.0,2020
29563,16643,69,556,1,2,28360,190.0,2020
29564,37999,7,579,1,2,28440,150.0,2020
29565,29815,7,101,1,2,28690,150.0,2020
29566,10,62,473,1,2,28780,150.0,2020
29567,4444,62,133,1,2,28790,150.0,2020
29568,11397,7,103,3,2,28880,204.0,2020
29569,27351,63,691,2,2,28969,190.0,2020
29570,10,62,133,1,2,29390,150.0,2020
29571,15,52,778,2,2,29490,150.0,2020
29572,10,27,717,2,1,29630,145.0,2020
29573,4230,69,723,2,1,29739,150.0,2020
29574,10,69,723,1,1,28690,150.0,2021
29575,15,69,696,1,2,28890,150.0,2021
29576,10,53,244,2,2,28950,131.0,2021
29577,10,69,723,1,1,28990,150.0,2021
29578,10,69,723,1,1,28990,150.0,2021
29579,1500,52,308,4,2,29190,109.0,2021
29580,25,69,394,3,2,29890,150.0,2021
29581,15,36,230,1,2,29990,204.0,2021
29582,10,35,245,1,2,30489,150.0,2021
29583,4900,55,60,2,2,30773,131.0,2021
29584,10,69,723,1,2,31220,150.0,2021
29585,1500,46,495,1,1,31445,184.0,2021
29586,35,7,578,1,2,31490,150.0,2021
29587,25,69,723,1,2,31490,150.0,2021
29588,10,63,691,3,2,31490,218.0,2021
29589,10,65,338,3,2,31785,150.0,2021
29590,1001,69,740,2,1,31920,110.0,2021
29591,3000,53,514,4,2,31950,136.0,2021
29592,1000,53,514,4,2,31950,136.0,2021
29593,20,69,723,1,2,31990,150.0,2021
29594,107300,53,132,1,1,6500,116.0,2011
29595,303000,63,691,2,2,6500,140.0,2011
29596,250810,48,166,2,1,6500,136.0,2011
29597,140000,16,159,1,1,6500,120.0,2011
29598,114976,69,561,1,1,6590,69.0,2011
29599,158000,53,432,2,1,6590,160.0,2011
29600,38500,28,343,1,1,6650,80.0,2011
29601,36100,55,15,1,2,6690,120.0,2011
29602,131400,69,728,1,1,6800,105.0,2011
29603,92000,66,694,1,1,6850,94.0,2011
29604,220000,3,616,2,1,6850,170.0,2011
29605,108750,53,132,1,1,6880,116.0,2011
29606,228729,69,728,2,2,6890,105.0,2011
29607,61890,55,15,1,1,6890,120.0,2011
29608,94300,66,668,1,1,6900,120.0,2011
29609,119000,52,443,1,1,6900,117.0,2011
29610,114500,55,60,1,1,6950,156.0,2011
29611,167550,63,536,2,1,6950,105.0,2011
29612,114900,69,394,1,1,6950,80.0,2011
29613,69320,53,117,1,2,6975,94.0,2011
29614,33000,53,274,1,1,6980,69.0,2012
29615,89390,52,443,1,1,6985,117.0,2012
29616,150000,69,398,1,1,6990,122.0,2012
29617,139000,30,826,1,1,6990,109.0,2012
29618,117005,53,507,2,1,6990,131.0,2012
29619,94378,53,132,1,1,6990,140.0,2012
29620,67000,27,56,1,1,6990,69.0,2012
29621,255000,69,556,2,1,6999,170.0,2012
29622,125000,69,394,1,1,6999,105.0,2012
29623,136600,53,132,2,1,7000,131.0,2012
29624,45051,16,159,2,1,7000,75.0,2012
29625,89012,62,473,1,1,7198,105.0,2012
29626,93300,69,561,1,1,7200,69.0,2012
29627,93125,63,624,1,1,7250,105.0,2012
29628,122811,69,394,1,1,7300,122.0,2012
29629,33000,28,333,1,1,7330,82.0,2012
29630,73626,16,184,1,2,7350,156.0,2012
29631,98800,63,332,1,1,7370,86.0,2012
29632,81208,36,230,2,1,7400,116.0,2012
29633,91000,66,694,1,1,7400,136.0,2012
29634,57000,27,54,1,1,7650,69.0,2013
29635,92500,69,561,1,1,7650,90.0,2013
29636,53700,69,561,1,1,7650,60.0,2013
29637,99981,52,443,1,1,7650,117.0,2013
29638,169600,69,728,2,1,7650,105.0,2013
29639,192390,28,386,2,1,7680,163.0,2013
29640,100465,69,398,1,1,7750,105.0,2013
29641,82000,29,240,1,1,7790,99.0,2013
29642,60000,53,116,1,1,7790,87.0,2013
29643,96488,53,813,1,1,7790,116.0,2013
29644,124700,63,807,1,1,7800,105.0,2013
29645,96030,53,432,2,2,7880,131.0,2013
29646,159900,63,536,2,2,7900,105.0,2013
29647,221000,69,556,2,1,7900,140.0,2013
29648,192756,69,394,2,1,7945,150.0,2013
29649,134135,28,337,1,1,7945,101.0,2013
29650,206394,48,146,2,2,7980,136.0,2013
29651,88996,53,507,1,1,7980,120.0,2013
29652,133900,69,394,2,1,7990,105.0,2013
29653,93230,53,132,1,1,8490,120.0,2014
29654,140000,53,815,2,1,8500,136.0,2014
29655,72000,30,826,1,1,8500,99.0,2014
29656,56200,27,57,6,1,8550,86.0,2014
29657,94000,36,225,1,1,8590,135.0,2014
29658,63000,53,507,1,1,8590,120.0,2014
29659,210000,63,691,2,2,8600,140.0,2014
29660,64700,43,538,1,1,8630,75.0,2014
29661,134084,69,394,2,1,8650,105.0,2014
29662,124900,21,296,2,1,8690,109.0,2014
29663,89499,36,231,1,1,8690,99.0,2014
29664,97000,30,827,1,1,8750,135.0,2014
29665,122000,69,561,2,1,8790,90.0,2014
29666,21936,72,822,4,2,8790,48.0,2014
29667,105192,28,176,2,1,8800,116.0,2014
29668,121200,28,176,2,1,8800,116.0,2014
29669,139865,69,157,2,1,8845,105.0,2014
29670,66336,60,506,2,1,8898,110.0,2014
29671,65400,28,333,1,1,8900,80.0,2014
29672,164000,43,247,1,1,8950,136.0,2014
29673,55982,72,822,1,1,7990,71.0,2015
29674,43990,28,333,1,1,7990,80.0,2015
29675,31974,53,452,1,1,7990,75.0,2015
29676,96000,55,13,2,1,8000,120.0,2015
29677,43000,72,822,1,1,8100,90.0,2015
29678,94700,53,132,1,1,8180,116.0,2015
29679,48180,68,143,1,1,8250,69.0,2015
29680,71480,28,333,1,1,8290,80.0,2015
29681,63018,53,274,1,1,8350,90.0,2015
29682,123000,28,337,1,1,8379,101.0,2015
29683,43221,21,670,1,1,8390,90.0,2015
29684,99055,28,337,2,1,8399,95.0,2015
29685,168574,53,432,2,2,8400,163.0,2015
29686,77243,69,561,1,1,8450,75.0,2015
29687,56000,63,332,1,1,8450,75.0,2015
29688,38989,63,332,1,1,8450,90.0,2015
29689,60000,72,821,1,2,8450,71.0,2015
29690,63740,36,231,1,1,8470,135.0,2015
29691,84233,21,296,1,1,8480,125.0,2015
29692,143400,21,292,1,1,8490,116.0,2015
29693,283185,16,404,2,2,7690,120.0,2016
29694,38500,60,745,1,1,7700,71.0,2016
29695,164211,69,400,2,2,7780,110.0,2016
29696,164211,69,400,2,2,7780,110.0,2016
29697,187970,46,75,2,1,7780,150.0,2016
29698,70000,53,452,1,1,7800,75.0,2016
29699,43500,21,670,1,1,7900,90.0,2016
29700,148000,28,337,2,1,7900,105.0,2016
